0,0.00395377803571117,-0.011910809945307,-0.00715588872711177,0.00271190982311964,0.038034588098526,0.0296133439987898
0.00642681121826172,0.00638083357354594,-0.00934931450177735,0.00938539801089457,0.00271413987502456,0.0380183830857277,0.0296014081686735
0.0127737522125244,0.00548149726779397,-0.00582539831511411,-0.00962733823236345,0.00273635890334845,0.0380246751010418,0.0296014286577702
0.0196816921234131,0.00199127741342226,-0.00319735454875885,-0.000424655608821042,0.00273579661734402,0.0380252748727798,0.0296209715306759
0.0263984203338623,0.00600852851687603,0.0125461193836468,0.00805622892195564,0.0027216097805649,0.0380379781126976,0.0296027436852455
0.0327932834625244,0.00280388469271385,-0.00223599948525764,-0.0193715101962044,0.00272951601073146,0.0380422919988632,0.0295900329947472
0.0394327640533447,-0.00664614132915737,-0.0258211725567662,-0.0179576288085867,0.00272295786999166,0.0380344390869141,0.0296140313148499
0.0461575984954834,-0.0240578118866089,0.00853433321890849,-0.0111294624134744,0.00271842861548066,0.0380296222865582,0.0296193659305573
0.0530927181243896,-0.00940976489700166,0.00921190141608266,-0.00063325782961323,0.00271222903393209,0.0380381271243095,0.029613483697176
0.0595095157623291,0.0020239746021406,-0.00744139475453494,0.00761901906309239,0.00271129072643816,0.0380289815366268,0.0296053905040026
0.0663266181945801,-0.0115991788511661,0.000200773015411652,-0.00801154538346628,0.0027000387199223,0.0380399823188782,0.0296033807098866
0.0727345943450928,0.0130871341691649,-0.000400579144146927,-0.0135685014489051,0.0027193371206522,0.0380472764372826,0.0296047162264585
0.0794293880462646,0.00889556259851324,-0.00244915587991786,-0.00492241712055288,0.00272413552738726,0.0380347371101379,0.0296155400574207
0.0863120555877686,-0.0109592448699396,-0.0115514261637811,-0.0129281011761559,0.002704166341573,0.0380378067493439,0.0296205747872591
0.0931131839752197,0.0119355317170737,-0.0165198210330266,0.0172860289085624,0.00269966688938439,0.0380393154919147,0.0296197235584259
0.0997025966644287,0.0155896312094543,-0.00169443805361308,0.00764230166971999,0.00272233388386667,0.0380432158708572,0.0295969769358635
0.106156587600708,0.0232645645275789,0.0189584475226988,0.00343641715859183,0.0027171962428838,0.0380286835134029,0.0296193715184927
0.112751722335815,0.00438778143024931,-2.03461588925622e-05,0.00579067984241551,0.00270499102771282,0.0380289331078529,0.0296012498438358
0.119694709777832,-0.00813937370811154,0.000348736405060245,-0.00349533225647136,0.00272224680520594,0.0380323678255081,0.0296033956110477
0.126139163970947,-0.0139898375096356,0.00889047460220059,0.0154830796933485,0.00270516891032457,0.0380320027470589,0.0296008847653866
0.132936716079712,-0.00295498634728072,0.0174771203030035,-0.0102943971218742,0.0027253981679678,0.0380501411855221,0.0296125300228596
0.139563322067261,0.0186531904894935,0.00499364333695981,-0.00968309309901463,0.00273121078498662,0.0380355380475521,0.0296065509319305
0.146139144897461,-0.00127073943070317,-0.0187136766789075,-0.000833846997434878,0.00273349112831056,0.0380292050540447,0.0296086277812719
0.15281081199646,0.0211043679941989,0.0161419893029933,-0.00501567396193649,0.00270846532657743,0.0380357727408409,0.0296061523258686
